Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Target
2.721381490443634,-1.6914271205428666,2.936557428874422,-3.632562801835448,1.7479467335164052,-0.4826682510502972,0.20305427589034436,2.263656734626575,-1.9138609571573155,1.3658357418143137,1
-2.678003598914103,0.09247718945194411,-1.222169506175554,1.1750904018013788,-1.7484215029789012,-2.41619434090653,-0.029049398692034035,-0.8672461907908607,0.5767965057057486,-0.35990028468799096,1
1.265269675391969,-0.5823022135760292,-7.868171760296038,1.957805269104214,-4.880954110141505,0.6993485716411524,-0.29663603074035494,0.16294151925409617,-2.9573026052192937,-3.5617029707791854,1
-1.7161864877859214,-1.1140707628921738,0.6193938168368728,-2.3657880184137356,2.279070716616304,0.262894193073903,-0.4995712510174104,5.746946901655119,-3.4404676128222595,-2.748383260957383,0
0.813759181519468,0.5930527898553244,-2.246577004401314,0.4821132630191246,-0.02382788895201049,-0.921565125407469,0.44349950008613365,1.4118121449620444,-1.4239956882421168,-2.0591532605486464,1
-1.6162206473039804,-0.4136632524128785,0.8500768780742302,-1.581713375351552,0.8804687940548648,0.31048515936624826,1.545243675275804,2.8910258944803413,-1.6946085865573606,-0.9561389854847397,0
-2.112378137246229,0.34987720899239894,1.352925605990325,0.6238828823608208,1.8363894076529634,-2.489625773600979,-1.7686756901527756,0.6395741103535609,0.9938450025917767,-0.5171661417624563,0
-2.6180389640270825,0.3061671167614785,0.6998938198292375,-1.0173812235544242,1.0266394969355792,0.11986219393097963,-0.6868621660289966,2.9231328876068647,-1.3587920899511747,-1.3768101342103547,0
-3.3211742479606667,-0.8260432001906675,1.5719488808821802,2.2025308825402203,4.790112102639438,-0.4496493961061096,-0.39863114148926515,2.0217808963578743,1.7456872117824016,-2.591396178700718,0
0.5916948621267957,0.878282641694878,-2.5679473858403865,0.7280890049880941,-0.297530272669869,0.7611739744646614,-0.023110132979767755,1.2434755132777622,-1.3536803066273073,-2.1710431943787265,1
-0.9201942636615247,0.2371758614740497,-2.3404676034724967,1.7757242690194264,-1.8007479679865415,0.7816862022743106,0.30085187424306337,-1.3230605986016233,0.516534209489536,-0.7454120877491817,1
-2.160976548447554,0.3490512382258989,1.1584382841990655,-3.67128498068093,1.3138879632093223,0.4666567004875301,-0.6428146981800851,6.076945647807246,-4.182785553158314,-1.9733850233520125,0
-1.8500737217624892,0.11742948250764429,-2.3080965545108834,1.3939406664467777,-1.9542321858841165,-0.9814558884650136,0.5852937107020579,-0.5775025311486766,0.012611127084370954,-1.045606446621608,1
-1.9012547545883023,0.011769400994242434,0.1108504805223893,1.1875038770972046,0.22152341218969873,-0.2696122879198582,1.475606159757695,-0.5896873704535796,1.1769225072188574,-0.2568893466211932,0
-2.8582472346078873,-2.0461860733849924,0.5992327101705827,1.155477700496145,2.463982513632044,-1.1239395614104377,-2.256382348677983,1.7758798057821816,0.5596423661037412,-1.9569891461014137,0
-3.1129692657244354,-0.681480636579646,-2.040177219698222,0.9174180801193406,-1.8101614807986837,0.5867048241867859,0.08324720696127948,0.5122230124939893,-0.5502908106467146,-1.4838004965872797,1
-3.110802300187682,0.029487630604200135,2.4740981411374228,0.8589050500287659,-0.7076851530735716,-0.3336910820353231,-0.7807125476700422,-3.175772695843759,3.224278184716986,2.6705011960668235,1
-0.7750782946803338,-0.6269370532505746,-2.102717115622231,1.113017921067559,-1.0616839218708043,0.3336696065281869,0.2311059083403869,0.03255984697139491,-0.336045762006451,-1.3130624370198667,1
-0.495465449673268,-0.19298188476255537,-0.07794994576523767,1.1633783353266214,-0.3547496593319137,0.21853668865329673,0.3179482999857359,-1.62591043750156,1.4043470698099143,0.4946161876022117,0
-1.1020503312778462,-1.2311298071436874,-1.630715893864385,2.2034324611776603,-2.125660948005524,-0.6137724084405038,0.6361116985568597,-2.940007637125925,1.8129063327725268,0.43925176541988087,1
1.001331112505813,-0.9154672584029433,-2.4515657019430206,-0.2367945953758921,-1.8806110856758873,0.8612085563543397,-1.2436007787125698,0.5168149131600628,-1.7127210063262808,-0.9223588058189609,1
0.42288094552693845,-0.8384907678533974,0.027221624224743682,-0.21995039279873652,0.5217261242774625,-0.32536364763937,0.7375472553805638,0.6290876327371222,-0.3892103170282375,-0.35381984803480404,0
-2.7883540778283398,0.39754458372305856,0.1575145206474442,-1.1751368453321385,1.795691006160769,0.09559613014488011,-1.5035968749320678,4.636258892718647,-2.399657720140323,-2.7669793498627415,0
0.19086501120441035,-0.6453012767149592,-2.4938328269917567,0.799508506889032,-0.6016836407519048,0.02507491401160836,-0.5064568211741619,0.926254383619137,-1.132349897251391,-1.9378715343012234,1
0.9635399175745967,-0.669108711176808,-2.5541892762660363,1.1729750148332454,-0.4728213851574544,0.9034166432763431,0.3572128637512116,0.26941582781794415,-0.6779339942636081,-1.705687324135748,1
-0.6673351570545757,0.38374775769693126,-0.272731573358308,0.9309225259248556,-0.31351922037505076,1.237626207187298,2.3578798761037194,-0.9758315964258815,0.8965647896231057,0.08950687366083221,0
0.15858320383149804,-0.9864769728689847,0.5038337001715228,0.023776023653709233,1.6326436547711067,0.29599208814003913,-0.18886692923356688,1.097403639157483,-0.12763052620798723,-0.7573338456515426,0
-0.3416420371644022,-0.9630489143676421,-2.795006324041323,1.7650124533147358,-1.705431088136325,-0.25393221819747513,-0.5632475272574093,-0.9775744668498756,0.11709325260670855,-1.1470234498499416,1
1.0823660926252943,1.638229610921996,-3.7253716331496896,-0.01403530448216439,-2.4058694878150764,-0.31812548496951926,-0.26559452393098454,1.0122883544153958,-2.430163351882428,-1.8039625601659448,1
-0.3903482849833615,-0.262203017399838,0.5667395860951177,-0.3137072050281433,0.00935658873310452,-0.7587195310535682,-0.6354903384114725,-0.008469465910088292,0.09871760024294257,0.378518101186488,0
-1.221682114072697,2.721402324653423,-0.6485070775316,-0.3157094141096397,0.3482646571985233,-0.3280613528007062,1.7051122987908915,2.079449193542404,-1.3155028330180158,-1.5744452921643914,1
0.8785161363972783,0.2542961326495621,-2.3977252243431892,-0.6041224400507784,-0.7790004394144578,-1.8621303740694786,-0.1465431269138994,2.1927246763663018,-2.567729241303507,-1.9852468784213935,1
0.3501654681548805,1.6570632205463438,0.5763860074423326,0.43811147678109585,0.12897795940432744,-0.21280352531170119,0.3192736234804633,-1.244699159307788,1.0763664161230768,0.8334909560942849,0
-4.33087766821434,0.17056566519754676,-1.583437025774313,1.1473999779846376,-2.3901465882257744,-1.118655586950694,-0.563870050368425,-0.3528535477772822,0.21918821249983877,-0.8013318068065107,1
-2.579667152446146,0.3063901272279794,1.0411059912919243,1.6720957695330743,2.4507516904537754,-1.5095275861378232,-1.5468412102787519,0.453825918257341,1.6501069238612214,-1.1488849480621621,0
1.3879326223675217,0.2596521148012525,-5.686413954198355,0.8593674470503143,-2.7740936547767028,-2.5130296070450826,1.1017405728036853,1.4525999645746608,-3.044362285392187,-3.2689721297805914,1
1.1425347934304046,0.2010529311618305,-1.1320206477639327,-1.0958664502894493,-0.8515898199542103,0.7348936075446149,0.48803071140931975,1.263094776282782,-1.892356482122517,-0.5886359527523284,1
-0.1878471774040743,-1.0960772034676063,0.2017737778520405,-0.12369329546821328,0.9388983212839054,1.129471616452072,-0.27029744243762144,1.0420911633280672,-0.3635796985575455,-0.6844304521663518,0
0.7284974563389577,2.4612239727625607,-0.6319530666176874,-1.4858135187870227,-0.5711929224398351,0.6551499373199536,-1.4818172827764577,1.732604461622384,-2.0618969195497368,-0.5544833230397028,1
-2.5069856981782057,1.6914814309911401,1.2006211431440175,0.6934168815172629,1.74734870281617,0.17186279248051628,-0.7271885809856108,0.8016654296101223,0.9119438859936472,-0.7226193785297288,0
-0.659700648659754,-0.7802246716042801,-0.5054581791746745,0.6952809618745552,-0.1667030498751485,-0.49914148541006054,-0.09787825611196896,-0.2500542743238721,0.33232470961700517,-0.38813940255213164,1
-2.5839126239690415,1.1167327888256489,-0.007306270772715173,0.012598509545489245,0.27538461545440884,-1.60948166357096,0.703967198076081,1.4928458554159096,-0.477140792876136,-1.1268381964816674,0
-1.2493335748949435,0.621537054098795,0.5801176693395891,-1.508201237813362,0.5658725089471373,-0.2982814578182697,1.0352800771250583,2.578951594236107,-1.6822251240222275,-0.8391864816798069,0
-0.9458301980633069,1.12591933938387,0.28769615245943336,-2.036246865535729,0.3161565074553352,-0.9722203628120257,-1.4144858867367034,3.1980453172644507,-2.454162984180089,-1.0579469304726417,0
-0.9674690202269283,-0.37988742159649047,0.2881802900148995,-1.0341116918006783,0.5266449656852509,2.025320997669653,-0.6606891488267855,2.0893062231704755,-1.329509603887748,-0.8559373044209782,0
-0.860426609373508,-1.3996168444615416,0.6741416849384134,-1.4026075105041584,0.9447802613116458,0.006469015439942128,-1.830213402740995,2.5602014250059124,-1.56153822996299,-0.881036537477041,0
-1.0612719694100683,-1.4591316206481335,0.3268996616729549,-1.327819665014656,1.372799730812038,-0.09236831536453662,0.6361544998709708,3.394739492842986,-2.0026588320765324,-1.6796338518340235,0
-0.7753608534123401,-0.3802660957160861,-0.9353064195825841,1.0588959305218704,0.7990122198370186,-2.9548787917816237,0.8069343101496135,0.8260749696644715,-0.04232251010663535,-1.5976055989449307,0
-2.6298179259646663,-0.15135843391122647,1.1568036443606862,0.7876404679814961,2.595438865195121,0.6815903376090697,-0.05400903471443339,1.6927162960142161,0.6246212425270217,-1.5011493230765711,0
-0.194578063546756,0.20570243528508875,-2.789330788045515,1.9944309803756255,-1.8536564988329831,-0.19819021175466875,-1.0284339993797178,-1.5196672738286154,0.4810488238690531,-0.8747151556965285,1
-1.9650470374338243,-0.009387816990629926,1.0002675418466194,0.4700236853718702,1.2288753223447366,-0.49297709637665,-2.1315990616937914,0.5107002432145931,0.7388797021230902,-0.4078035088780215,0
-1.941860055030694,-0.20007269156326593,0.30801077869927485,2.0026178384176703,1.581267960609051,-0.1648858858053165,-0.7679558355341617,-0.41832556946919985,1.796229741682651,-0.8909173181211064,0
-1.1241071293423845,-0.4999754056191182,0.9475232516126172,0.9824581883497454,-0.6407083671351541,-1.8388389811347023,-1.3915208091379356,-2.5221191981953135,2.1840776383800975,1.614361245050774,0
0.9837935998000304,1.07699735541916,0.21462614848287317,-1.581394590896648,2.7993346688756393,1.0384139615750754,1.4235990356554262,4.438201421107426,-2.6947429897840447,-2.418206129585946,0
-1.3069429354630064,1.3233926768538464,1.22679725960029,0.341909510298532,0.3998345611345592,-1.2502438324990823,0.5141053941481682,-0.7645238887705085,1.2287073081460111,0.732511374987153,0
-3.730326538331471,0.12293328643177055,-1.7676368182708186,0.6065977986835822,-1.8579958494221822,-0.4636970077033301,0.4453548561829119,0.8669600010969275,-0.7374695174832342,-1.4669011734692363,1
1.7184039078023292,-2.3493654149523415,0.04955753503731977,-1.8542878169441928,-1.1006802985014368,0.7252428926091273,-1.9773664495516876,0.44824204400478473,-1.503154679119928,0.8670235234815402,1
0.5969557200543285,-0.7239490769428623,-2.874202772469182,-0.09291901394098268,-1.6276497320701857,0.9980577084007212,0.2490464207758975,1.2480286616343006,-2.1008417871479947,-1.7003588374048788,1
-0.48944503544944395,-1.0861279125299215,-2.0624612036385592,0.6577616590200986,0.2378426616679541,0.2744205260783778,-0.7079725093729968,1.8636421713827769,-1.3309106165538134,-2.45371246844772,0
-0.31404760810920407,-1.8868316744295983,-1.3894190352607811,0.6181548783115376,-0.3757451122468044,1.5263970855341642,-0.9973013464270639,0.4368597955725326,-0.4665482655114629,-1.1227557045834433,1
1.222859784102771,-0.7015604189892947,1.3462980325104061,-2.2127687744533135,1.0903810102167792,-0.5889278465137887,-0.0469703234039447,2.0946808044382945,-1.6596296420809782,0.15908458459470687,1
-2.6410015796905317,0.644644139117442,0.914395398004322,-1.1911394158001536,-0.08983708382198285,-0.47982121595752997,-1.6752542142054547,1.7309741153667448,-0.9184330169561102,-0.25695248638133117,1
1.511386132976965,1.230983361336644,0.9135053405675752,-2.268580938002514,-0.5616481533708714,1.6627766489820777,0.03324742095831549,0.7328922356706467,-1.430642851422125,1.1548114278326267,1
0.4431838562112982,2.8876679990290905,-0.19970708517462718,-0.310662665615852,-1.1357443641139842,-1.5768228253739065,-1.007708758591444,-0.7923688922277917,-0.04350244984955498,0.7740942397516881,0
-2.6626421446247126,1.5573853268475009,0.44939172058768917,-0.7821645120435678,0.39594238096106693,-0.23175882525524472,-0.550361520298792,2.2247633621720264,-1.0645339952669417,-1.0471210483520592,1
-0.7794021659051834,-1.102412995257314,0.14410541135729296,1.3183207761494125,2.0710864190221687,-0.6546754739887083,0.6614268916934481,0.664079160073378,0.7837743317782396,-1.3597581024800878,0
2.102630692666028,0.6972187402266783,1.8950601963035216,-2.8627541897407944,0.9640050526111521,-0.1602455741942731,1.1669988659594104,1.8185802633973132,-1.7459894505092703,0.9394413889688482,1
-0.40906102698644087,0.021780196101129135,-0.1145561271392937,1.9501934911658922,2.437776208072399,-0.1703209160275487,-1.3745078914886006,0.3215016830451902,1.208159830219611,-1.593332795983239,0
-1.0749266266509843,-0.4468156898662153,-2.826398389122242,1.393475862084447,-1.6223239674339824,-0.36636277283779234,1.0012624653464777,-0.01310366883830727,-0.5019026911726143,-1.6496372308493101,1
-3.368390878215833,-0.4839294877090274,-1.2607447166948245,0.044442480401142626,-0.9511021328451517,0.7510086238387561,-1.696659301395814,1.8718069630585077,-1.248919239538711,-1.7590869534624298,1
-2.205884816542766,-0.7854218098615124,1.5529920666514543,0.8378489916231374,1.2992679416831998,-0.6633090748943613,-1.0247366903560602,-0.4010026322383371,1.645719353589736,0.21833446587608796,0
-2.369013898941706,-0.6342891629025681,-2.0329047647893685,1.714351617879595,-2.214504000601101,-0.8120423235972131,1.2071354016695406,-1.3470634466453721,0.6913784523080244,-0.5660808527149004,1
-0.06814973013294734,0.05458841616512222,0.7434703369659268,-0.6270116500182668,0.8938090468019496,1.8578004419709564,-1.7969910756065388,1.0189865530569173,-0.422153231857774,-0.18594625362194517,0
-0.5317524482840275,0.01140369985286776,-0.07962013764105924,-0.6364090648616645,1.3896280281774196,-0.13260528184822518,-1.0641486315262447,2.683901952508178,-1.4826571397418193,-1.704650839198579,0
-0.44869269890706154,-1.2200644152278026,-0.7264466742256446,0.1556340812447894,0.19382101588516543,-1.825716527354365,-1.1533118926148533,1.0057226533699994,-0.6451584401243192,-1.0825813821326948,1
1.7843703200381726,2.4535536272545118,-0.13863374438768017,-1.8396338592902066,-0.22853653039878485,2.9363302940146485,1.735814935063809,1.5421908594531246,-2.0062444729341307,-0.06155137411974243,1
